ADD/CHG/DEL/WDR;Unique UN Assigned ID; ABIE/ BBIE/ ASBIE/ACC/BCC/ASCC/DT/CC/SC;Dictionary Entry Name (auto generated);Definition Mandatory;Working comments and instructions;Publication comments;Object Class Term Qualifier(s);Object Class Term;Property Term Qualifier(s);Property Term;Datatype Qualifier(s);Representation Term;Qualified Data Type UID;Associated Object Class Term Qualifier(s);Associated Object Class;Business Term(s);Usage Rule(s);Sequence Number;Occurrence Min;Occurrence Max;Context Categories Mandatory for BIE's;;;;;;;;;;;;;;;;;;;;;;;;Facets To restrict the set of values of Content Component or Supplementary Components;;;;;;;;;;;;;
ADD;UN00002610;BCC;Standard Conditions. Identification. Identifier;The unique identifier of these standard conditions.;;;;Standard Conditions;;Identification;;Identifier;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002611;BCC;Standard Conditions. Effective. Date Time;The date, time, date time, or other date time value on which the standard terms and conditions became effective.;;;;Standard Conditions;;Effective;;Date Time;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002612;BCC;Standard Conditions. Met. Indicator;The indication of whether or not the standard conditions have been met.;;;;Standard Conditions;;Met;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000131;ACC;Status. Details;The information relevant to a condition or a position of an object.;;;;Status;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000132;BCC;Status. Condition. Code;A code specifying the status condition of the related object.;;;;Status;;Condition;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000134;BCC;Status. Reference. Date Time;A reference date, time, date time or other date time value for this status.;;;;Status;;Reference;;Date Time;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000244;BCC;Status. Description. Text;A textual description of this status.;;;;Status;;Description;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000221;BCC;Status. Reason. Code;A code specifying a reason for a status.;;;;Status;;Reason;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000519;BCC;Status. Reason. Text;A reason, expressed as text, for this status.;;;;Status;;Reason;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000520;BCC;Status. Sequence. Numeric;A sequence number of this status.;;;;Status;;Sequence;;Numeric;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002613;BCC;Status. Changed. Date Time;The date, time, date time, or other date time value when the status changed.;;;;Status;;Changed;;Date Time;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001689;BCC;Status. Information. Text;Information, expressed as text, for this status.;;;;Status;;Information;;Text;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000135;ASCC;Status. Validity. Period;A valid period for this status.;;;;Status;;Validity;;;;;Period;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001690;ASCC;Status. Specified. Location;A location specified for this status.;;;;Status;;Specified;;;;;Location;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001691;ASCC;Status. Contact. Party;A contact party for this status.;;;;Status;;Contact;;;;;Party;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002866;ACC;Target Object. Details;An entity at which efforts are aimed.;;;;Target Object;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002867;BCC;Target Object. Type. Code;A code specifying a type of target object.;;;;Target Object;;Type;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002868;BCC;Target Object. Identification. Text;An identification, expressed as text, for this target object.;;;;Target Object;;Identification;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000162;ACC;Tax. Details;A levy or payment for the support of a government required of persons, groups, or businesses within the domain of that government.;;;;Tax;;;;;;;;Tax Fee, Duty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000163;BCC;Tax. Identification. Identifier;A unique identifier for this tax.;;;;Tax;;Identification;;Identifier;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000165;BCC;Tax. Calculated. Amount;A monetary value resulting from the calculation of a tax.;;;;Tax;;Calculated;;Amount;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000166;BCC;Tax. Type. Code;A code specifying a type of tax, such as a code for a Value Added Tax (VAT) [Reference United Nations Code List (UNCL) 5153].;;;;Tax;;Type;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000167;BCC;Tax. Exemption Reason. Text;A reason, expressed as text, for exemption from the tax.;;;;Tax;;Exemption Reason;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000168;BCC;Tax. Calculated. Rate;A rate used to calculate the tax amount.;;;;Tax;;Calculated;;Rate;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000247;BCC;Tax. Calculation Sequence. Numeric;"A numeric expression of the sequence in which the tax is to be or has been applied when multiple taxes are applicable per calculation such as first ""Value Added Tax (VAT)"", second ""Transfer"".";;;;Tax;;Calculation Sequence;;Numeric;;;;Calculation sequence;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000248;BCC;Tax. Basis. Quantity;A quantity used as the principal component in calculating a tax amount.;;;;Tax;;Basis;;Quantity;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG;UN00000249;BCC;Tax. Basis. Amount;A monetary value used as the basis in calculating the tax amount.;;;;Tax;;Basis;;Amount;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000777;BCC;Tax. Category. Code;"The code specifying the category to which the tax applies such as codes for ""Exempt from Tax"", ""Standard Rate"", ""Free Export Item - Tax Not Charged"". [Reference United Nations Location Code (UNCL) 5305].";;;;Tax;;Category;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000778;BCC;Tax. Currency. Code;The code specifying a currency of the tax.;;;;Tax;;Currency;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000779;BCC;Tax. Jurisdiction. Text;A jurisdiction, expressed as text, to which the tax applies.;;;;Tax;;Jurisdiction;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00001336;BCC;Tax. Customs Duty. Indicator;The indication of whether or not this tax is a customs duty.;;;;Tax;;Customs Duty;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00001337;BCC;Tax. Exemption Reason. Code;A code specifying a reason for exemption from this tax.;;;;Tax;;Exemption Reason;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00001307;BCC;Tax. Tax Basis Allowance. Rate;The rate of the tax basis allowance (deduction or discount) used to calculate the tax.;;;;Tax;;Tax Basis Allowance;;Rate;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00001504;BCC;Tax. Tax Point. Date;The date of the tax point when taxes are or will be applicable.;;;;Tax;;Tax Point;;Date;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002665;BCC;Tax. Identification. Text;An identification, expressed as text, for a tax.;;;;Tax;;Identification;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002666;BCC;Tax. Due. Date Time;The date, time, date time, or other date time value of when tax is due.;;;;Tax;;Due;;Date Time;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002667;BCC;Tax. Description. Text;A textual description of this tax.;;;;Tax;;Description;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001694;BCC;Tax. Type. Text;A type of tax, expressed as text,.;;;;Tax;;Type;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001695;BCC;Tax. Payment. Identifier;A unique identifier of a payment of this tax.;;;;Tax;;Payment;;Identifier;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001696;BCC;Tax. Payment Method. Code;A code specifying a payment method for this tax.;;;;Tax;;Payment Method;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001697;BCC;Tax. Deduction. Amount;A monetary value of a deduction from this tax.;;;;Tax;;Deduction;;Amount;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001698;BCC;Tax. Self-Assessed Calculated. Amount;A monetary value of a self-assessed calculated amount of this tax.;;;;Tax;;Self-Assessed Calculated;;Amount;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001699;BCC;Tax. Self-Assessed Basis. Quantity;A quantity used as a basis in calculating a self-assessed tax amount.;;;;Tax;;Self-Assessed Basis;;Quantity;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001700;BCC;Tax. Self-Assessed Basis. Amount;A monetary value used as a basis in calculating a self-assessed tax amount.;;;;Tax;;Self-Assessed Basis;;Amount;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001701;BCC;Tax. Regime Type. Text;A type of regime, expressed as text, applicable to an assessment or calculation of this tax, such as a preferential duty rate.;;;;Tax;;Regime Type;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00001702;BCC;Tax. Regime Type. Code;A code specifying a type of regime applicable to an assessment or calculation of this tax, such as a preferential duty rate.;;;;Tax;;Regime Type;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00001338;ASCC;Tax. Specified. Accounting Account;A specified accounting account for this tax.;;;;Tax;;Specified;;;;;Accounting Account;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000484;ACC;Technical Capability. Details;The ability to use the mechanical arts and applied sciences to achieve an objective.;;;;Technical Capability;;;;;;;;Company Status Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000485;BCC;Technical Capability. Total Professional. Quantity;A quantity of the total number of professionals for this technical capability.;;;;Technical Capability;;Total Professional;;Quantity;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000487;ASCC;Technical Capability. Professional. Staff;Professional staff for this technical capability.;;;;Technical Capability;;Professional;;;;;Staff;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000831;ASCC;Technical Capability. Applied. Construction Type;The applied construction type for this technical capability.;;;;Technical Capability;;Applied;;;;;Construction Type;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000982;ASCC;Technical Capability. Applicable. Business Type;A business type applicable to this technical capability.;;;;Technical Capability;;Applicable;;;;;Business Type;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000740;ACC;Temperature. Details;Measured or perceived degree of heat or cold of a thing, region, etc.;;;;Temperature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000741;BCC;Temperature. Value. Measure;A measure of the value of the temperature such as a minimum temperature value of ten degrees Celsius.;;;;Temperature;;Value;;Measure;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000742;BCC;Temperature. Description. Text;A textual description of the temperature.;;;;Temperature;;Description;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000832;BCC;Temperature. Type. Code;The code specifying a type of temperature. [Reference United Nations Code List (UNCL) 6245].;;;;Temperature;;Type;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000833;ASCC;Temperature. Information. Instructions;Information instructions for achieving, maintaining, using or responding to this temperature.;;;;Temperature;;Information;;;;;Instructions;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002614;ACC;Temporary Insurance Agreement. Details;An agreement providing temporary insurance coverage prior to issue of a policy.;;;;Temporary Insurance Agreement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002615;BCC;Temporary Insurance Agreement. Limit. Amount;The monetary value of the limit of cover for this temporary insurance agreement.;;;;Temporary Insurance Agreement;;Limit;;Amount;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002616;BCC;Temporary Insurance Agreement. Effective. Date Time;The date, time, date time, or other date time value when the temporary insurance agreement is effective.;;;;Temporary Insurance Agreement;;Effective;;Date Time;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002617;BCC;Temporary Insurance Agreement. In Effect. Indicator;The indication of whether or not a temporary insurance agreement is in effect.;;;;Temporary Insurance Agreement;;In Effect;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000947;ACC;Tender Result. Details;The result of the tender bid opening.;;;;Tender Result;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000950;BCC;Tender Result. Award Price. Amount;The monetary value of the price awarded for this tender result.;;;;Tender Result;;Award Price;;Amount;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000949;BCC;Tender Result. Description. Text;The textual description for this tender result.;;;;Tender Result;;Description;;Text;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000948;BCC;Tender Result. Result. Code;The code specifying the tender result, such as successful, failed or cancelled.;;;;Tender Result;;Result;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000952;ASCC;Tender Result. Detailed. Tenderer Result;A detailed tenderer results for this tender result.;;;;Tender Result;;Detailed;;;;;Tenderer Result;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000951;ASCC;Tender Result. Winning. Party;The winning party as reported in this tender result.;;;;Tender Result;;Winning;;;;;Party;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000953;ACC;Tenderer Result. Details;The detailed information of the bid opening for this tenderer.;;;;Tenderer Result;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000957;BCC;Tenderer Result. Description. Text;A textual description for the tenderer result.;;;;Tenderer Result;;Description;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000958;BCC;Tenderer Result. Identification. Identifier;The unique identifier of this tenderer result.;;;;Tenderer Result;;Identification;;Identifier;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000955;BCC;Tenderer Result. Item Quoted. Quantity;The quantity quoted for this item in this tenderer result.;;;;Tenderer Result;;Item Quoted;;Quantity;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000954;BCC;Tenderer Result. Quoted Price. Amount;The monetary value of the quoted price in this tenderer result.;;;;Tenderer Result;;Quoted Price;;Amount;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000956;BCC;Tenderer Result. Result. Code;The code specifying the tenderer result of tendering, such as win, lose or cancel.;;;;Tenderer Result;;Result;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000959;BCC;Tenderer Result. Tenderer Name. Text;The name of the tenderer, expressed as text, for this tender result.;;;;Tenderer Result;;Tenderer Name;;Text;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000960;ASCC;Tenderer Result. Applied. Deliverable;Applied deliverables for this tenderer result.;;;;Tenderer Result;;Applied;;;;;Deliverable;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000834;ACC;Tendering Process. Details;The process of a formal offer and response to execute work or supply goods at a stated price.;;;;Tendering Process;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000835;BCC;Tendering Process. Event. Date Time;A date, time, date time, or other date time value for an event that is a part of this tendering process such as opening, invitation to tender, initiation, deadline, start, end.;;;;Tendering Process;;Event;;Date Time;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000836;BCC;Tendering Process. Description. Text;A textual description of the tendering process.;;;;Tendering Process;;Description;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000837;BCC;Tendering Process. Type. Code;A code specifying the type of tendering process.;;;;Tendering Process;;Type;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000838;BCC;Tendering Process. Fee. Indicator;The indication of whether or not a fee is required for this tendering process.;;;;Tendering Process;;Fee;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000839;BCC;Tendering Process. Fee. Amount;The monetary value charged as a fee for this tendering process.;;;;Tendering Process;;Fee;;Amount;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000840;BCC;Tendering Process. Threshold Price. Percent;The percentage of the total estimated price that constitutes the minimum threshold price.;;;;Tendering Process;;Threshold Price;;Percent;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000841;BCC;Tendering Process. Reference Document. Indicator;The indication of whether or not a reference document needs to be submitted for this process.;;;;Tendering Process;;Reference Document;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000983;BCC;Tendering Process. Identification. Identifier;A unique identifier of the tendering process.;;;;Tendering Process;;Identification;;Identifier;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000986;BCC;Tendering Process. Judging Criteria. Code;The code specifying the type of judging criteria, such as lowest or highest price method total evaluation, in this tendering process.;;;;Tendering Process;;Judging Criteria;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000984;BCC;Tendering Process. Name. Text;A name, expressed as text, of the tendering process.;;;;Tendering Process;;Name;;Text;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000987;BCC;Tendering Process. Tender Invitation Revision. Code;The code specifying the revision reason for issuing a subsequent invitation to tender in this tendering process.;;;;Tendering Process;;Tender Invitation Revision;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000985;BCC;Tendering Process. Tendering Procedure. Code;The code specifying the tendering procedure, such as open tender or selective tender, in this tendering process.;;;;Tendering Process;;Tendering Procedure;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000988;BCC;Tendering Process. Urgency. Indicator;The indication of whether or not the tendering process is urgent.;;;;Tendering Process;;Urgency;;Indicator;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000842;ASCC;Tendering Process. Reference. Document;Document information referenced by this tendering process.;;;;Tendering Process;;Reference;;;;;Document;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000843;ASCC;Tendering Process. Application. Document;A document that constitutes the application for this tendering process.;;;;Tendering Process;;Application;;;;;Document;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000844;ASCC;Tendering Process. Acceptance. Period;A period of acceptance for this tendering process.;;;;Tendering Process;;Acceptance;;;;;Period;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000989;ASCC;Tendering Process. Site. Location;A location of the site in the tendering process.;;;;Tendering Process;;Site;;;;;Location;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000990;ASCC;Tendering Process. Specified. Period;A specific period of time in this tendering process.;;;;Tendering Process;;Specified;;;;;Period;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000267;ACC;Test Condition. Details;A condition or set of conditions of a specific test.;;;;Test Condition;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000268;BCC;Test Condition. Identification. Identifier;A unique identifier for this condition.;;;;Test Condition;;Identification;;Identifier;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000269;BCC;Test Condition. Type. Code;A code specifying a type of condition such as the Eurofer Steel Condition Code List and Notch Shape Code Lists.;;;;Test Condition;;Type;;Code;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000750;BCC;Test Condition. Temperature. Measure;A measure of the temperature for the test condition.;;;;Test Condition;;Temperature;;Measure;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;UN00000845;BCC;Test Condition. Value. Measure;A code specifying a type of test condition such as the Eurofer Steel Condition Code List and Notch Shape Code Lists.;;;;Test Condition;;Value;;Measure;;;;;;;0;unbounded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002618;ACC;Time Status. Details;The status of a given point in time, such as current, previous or future.;;;;Time Status;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADD;UN00002619;BCC;Time Status. Type. Code;The code specifying the type of time status, such as current, previous or future.;;;;Time Status;;Type;;Code;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
